"","x"
"5018",10.82696337
"5019",8.127451072
"5020",10.96857229
"5021",14.05604392
"5022",10.4286823
"5023",9.08682175
"5024",9.306728764
"5025",10.05980244
"5026",8.211221192
"5027",9.090357203
"5028",8.990017163
"5029",7.860737164
"5030",10.93701861
"5031",6.752745085
"5032",12.98561806
"5033",6.869131751
"5034",12.3450064
"5035",5.266442976
"5036",10.93520053
"5037",9.906355968
"5038",9.217012078
"5039",10.17016558
"5040",10.01277498
"5041",12.04189937
"5042",9.091327303
"5043",8.14253629
"5044",11.63589376
"5045",6.633682435
"5046",7.219017987
"5047",8.044451909
"5048",8.619621794
"5049",9.576219085
"5050",4.293031272
"5051",5.260701686
"5052",11.5450303
"5053",6.278131451
"5054",9.725961715
"5055",11.79598189
"5056",5.366139751
"5057",7.83825667
"5058",6.534003882
"5059",9.051154066
"5060",8.903280137
"5061",11.28107437
"5062",9.120263509
"5063",12.74638196
"5064",7.452044683
"5065",10.84082046
"5066",11.83694224
"5067",6.764307843
"5068",7.98984435
"5069",9.13030449
"5070",8.706390361
"5071",7.534621457
"5072",12.27213295
"5073",10.20357392
"5074",10.90701744
"5075",10.21036849
"5076",10.05884935
"5077",13.26815309
"5078",11.25880813
"5079",8.323381361
"5080",8.737722643
"5081",10.7820928
"5082",8.425108097
"5083",10.12957549
"5084",8.672013777
"5085",7.120159217
"5086",6.721201698
"5087",10.1876274
"5088",11.4620875
"5089",9.23678929
"5090",9.451104499
"5091",8.958830727
"5092",6.862622829
"5093",7.545985459
"5094",6.729424123
"5095",9.926860784
"5096",6.602039449
"5097",10.38839434
"5098",7.731192087
"5099",7.092889417
"5100",9.220955255
"5101",10.06771864
"5102",6.439936372
"5103",10.5245495
"5104",7.961488311
"5105",9.018652877
"5106",6.565519102
"5107",10.25824883
"5108",11.3182455
"5109",10.30526901
"5110",8.63526783
"5111",7.562608036
"5112",9.682325609
"5113",9.541988623
"5114",6.761327313
"5115",9.984238353
"5116",11.24214936
"5117",7.049817066
"5118",9.758665311
"5119",6.872694467
"5120",9.179009836
"5121",9.337464239
"5122",12.21297025
"5123",8.780280782
"5124",8.966571698
"5125",11.21330391
"5126",12.74997685
"5127",10.71116538
"5128",5.502009548
"5129",8.228432254
"5130",7.708478857
"5131",10.13562529
"5132",8.957945804
"5133",9.469246097
"5134",6.668331453
"5135",5.670685793
"5136",11.27555739
"5137",9.026985346
"5138",9.268664385
"5139",6.437281502
"5140",9.808227626
"5141",10.70539225
"5142",5.912739188
"5143",12.10877312
"5144",10.93981087
"5145",9.184399753
"5146",7.19479165
"5147",10.42311672
"5148",8.914414972
"5149",8.97673311
"5150",6.360112792
"5151",10.90498515
"5152",10.43058135
"5153",6.884015239
"5154",7.83641748
"5155",8.208786281
"5156",8.709308799
"5157",8.300325167
"5158",5.19006977
"5159",8.71383196
"5160",11.72414176
"5161",9.728742763
"5162",11.02944882
"5163",12.68532922
"5164",9.561179733
"5165",6.903693139
"5166",8.195931018
"5167",8.875124812
"5168",12.83227138
"5169",9.221777628
"5170",11.1773988
"5171",11.51407423
"5172",10.84017573
"5173",10.07045809
"5174",8.203289858
"5175",8.624748037
"5176",9.28137357
"5177",9.566180279
"5178",10.65576681
"5179",6.886372634
"5180",10.98094147
"5181",8.241351664
"5182",11.49876985
"5183",9.94317627
"5184",7.85680259
"5185",12.094259
"5186",11.05482821
"5187",4.924494847
"5188",8.009937478
"5189",10.91632881
"5190",7.743459055
"5191",11.38707563
"5192",8.797160244
"5193",10.50997378
"5194",5.814991928
"5195",10.91447849
"5196",10.55526141
"5197",11.39451111
"5198",8.88328065
"5199",10.37165312
"5200",8.914231237
"5201",9.299182703
"5202",8.012572182
"5203",7.249431243
"5204",12.21248717
"5205",9.217773539
"5206",10.20484206
"5207",7.113345956
"5208",8.049042941
"5209",9.476878907
"5210",9.261671454
"5211",4.454061164
"5212",8.344637231
"5213",7.036979398
"5214",8.561774575
"5215",11.27929626
"5216",8.921456421
"5217",8.707524799
"5218",13.84893058
"5219",8.867880864
"5220",10.39130909
"5221",9.654836256
"5222",8.272139383
"5223",9.862299862
"5224",12.69022747
"5225",11.81215019
"5226",8.281890745
"5227",12.38101841
"5228",9.498668384
"5229",9.805509052
"5230",12.60384674
"5231",10.7679451
"5232",11.93681128
"5233",10.17717167
"5234",5.295547059
"5235",9.046293664
"5236",6.563240031
"5237",10.26756921
"5238",8.852823813
"5239",8.949117746
"5240",7.852008285
"5241",9.383375905
"5242",10.54756786
"5243",11.72012503
"5244",4.971538312
"5245",9.210858288
"5246",8.578742026
"5247",6.813689188
"5248",6.19919159
"5249",7.831720517
"5250",11.59835535
"5251",4.679248865
"5252",10.33960795
"5253",6.607574503
"5254",11.9233372
"5255",11.73615957
"5256",10.33669738
"5257",5.706397045
"5258",9.599661402
"5259",9.264506788
"5260",9.902459946
"5261",11.25332497
"5262",9.976720523
"5263",9.039470047
"5264",9.077131193
"5265",14.00469195
"5266",11.48468397
"5267",7.505578834
"5268",4.836197527
"5269",12.96009619
"5270",7.276142126
"5271",10.18729033
"5272",8.837176013
"5273",4.363195046
"5274",7.824192683
"5275",11.47224908
"5276",8.081994259
"5277",9.067848873
"5278",14.09079602
"5279",13.20524508
"5280",13.22204038
"5281",9.951530221
"5282",9.314808069
"5283",10.25251923
"5284",8.394040963
"5285",5.977285343
"5286",11.99080992
"5287",12.30425262
"5288",8.952738852
"5289",8.271518082
"5290",12.50157599
"5291",13.16051688
"5292",7.969003263
"5293",9.923635241
"5294",7.990221813
"5295",8.81317754
"5296",10.35579606
"5297",8.787314368
"5298",8.283740602
"5299",8.810861195
"5300",8.285564075
"5301",7.450670908
"5302",9.860671285
"5303",7.123935058
"5304",6.455091019
"5305",8.05337494
"5306",11.05740591
"5307",10.72416251
"5308",4.839238393
"5309",8.463643606
"5310",10.5582393
"5311",9.509816967
"5312",8.298777124
"5313",9.363127432
"5314",9.946341454
"5315",7.910879245
"5316",6.531934621
"5317",7.329362558
"5318",7.654296603
"5319",5.538707394
"5320",7.190216788
"5321",8.651167713
"5322",7.727540401
"5323",8.679701621
"5324",9.610260163
"5325",8.421779507
"5326",9.997307827
"5327",12.00272686
"5328",14.03898892
"5329",13.62733756
"5330",7.856942952
"5331",11.5567564
"5332",8.886507732
"5333",12.26164968
"5334",11.65160233
"5335",7.078260634
"5336",11.67070363
"5337",9.730713707
"5338",8.673643158
"5339",10.12140479
"5340",8.261658597
"5341",9.490925272
"5342",9.422572133
"5343",9.914816483
"5344",8.389492159
"5345",10.7110963
"5346",9.360849414
"5347",6.406035727
"5348",10.244877
"5349",7.770116539
"5350",10.64375254
"5351",10.90251649
"5352",8.654596353
"5353",10.69835231
"5354",5.227007823
"5355",9.207306432
"5356",11.81014213
"5357",8.881761821
"5358",6.921995322
"5359",9.690802822
"5360",6.861039729
"5361",7.592065541
"5362",8.026283535
"5363",9.164149257
"5364",10.04186692
"5365",10.08982826
"5366",7.640631505
"5367",8.140028084
"5368",7.361725616
"5369",7.943174409
"5370",9.790661211
"5371",9.476004685
"5372",12.53276361
"5373",8.728963708
"5374",6.886697015
"5375",7.804454707
"5376",8.343252507
"5377",7.955397464
"5378",12.60430781
"5379",11.90515503
"5380",9.324906034
"5381",5.749845459
"5382",11.84478478
"5383",8.007039099
"5384",9.090366283
"5385",8.866299811
"5386",11.44895762
"5387",8.695840245
"5388",3.717557799
"5389",9.319507404
"5390",8.722938725
"5391",7.468511886
"5392",9.74076882
"5393",12.73965641
"5394",10.50856459
"5395",7.541047216
"5396",13.67386446
"5397",9.060319219
"5398",11.76358851
"5399",9.371966317
"5400",12.37542091
"5401",11.85050592
"5402",5.342827668
"5403",10.3291443
"5404",7.649743287
"5405",7.571255558
"5406",11.99370887
"5407",9.405716782
"5408",10.41686473
"5409",6.649729682
"5410",9.255434354
"5411",11.41568752
"5412",7.701360257
"5413",9.944739872
"5414",9.345546706
"5415",9.740951361
"5416",7.892446327
"5417",9.598708622
"5418",8.628323458
"5419",8.828724729
"5420",9.606215888
"5421",12.47883063
"5422",8.8414791
"5423",6.257824108
"5424",4.470443477
"5425",7.470343738
"5426",6.754932336
"5427",12.37028524
"5428",10.67875385
"5429",6.787587242
"5430",10.81383152
"5431",11.594717
"5432",11.47228731
"5433",5.553590979
"5434",7.005266137
"5435",8.99859381
"5436",11.20788788
"5437",10.68532152
"5438",10.02994624
"5439",8.537599966
"5440",9.70918501
"5441",11.17607761
"5442",7.450788607
"5443",7.888866403
"5444",11.27277061
"5445",11.17487779
"5446",7.94382507
"5447",6.412230406
"5448",9.799731136
"5449",7.372701823
"5450",10.4500665
"5451",11.67298609
"5452",8.250854199
"5453",13.75948232
"5454",12.50318605
"5455",10.551488
"5456",8.105175786
"5457",8.849572946
"5458",9.772159812
"5459",8.314911002
"5460",8.521193448
"5461",11.27899436
"5462",8.379473162
"5463",9.343232938
"5464",13.60854081
"5465",12.24356692
"5466",8.12251248
"5467",11.35089859
"5468",8.120260475
"5469",7.721936885
"5470",10.15051245
"5471",10.32194879
"5472",8.547459077
"5473",9.912459295
"5474",10.91706814
"5475",5.423163222
"5476",10.2122879
"5477",7.828405741
"5478",10.08379373
"5479",9.442227675
"5480",6.373254956
"5481",10.87955797
"5482",9.440095171
"5483",12.9043647
"5484",14.96731262
"5485",6.521085417
"5486",12.34569373
"5487",8.671650532
"5488",9.840349224
"5489",10.04818721
"5490",8.700272798
"5491",11.6051183
"5492",11.56849881
"5493",8.413180189
"5494",10.26543102
"5495",7.075731274
"5496",6.763140736
"5497",6.9551998
"5498",9.756146965
"5499",11.77804749
"5500",8.424897024
"5501",7.300407049
"5502",7.62325931
"5503",9.323434401
"5504",8.924474698
"5505",9.062256277
"5506",10.30873307
"5507",9.135228716
"5508",12.06872126
"5509",12.34071976
"5510",8.269051642
"5511",11.45568747
"5512",6.928737747
"5513",9.533724193
"5514",13.7215548
"5515",10.65837638
"5516",9.010161714
"5517",7.222285037
"5518",11.10395362
"5519",10.18519461
"5520",11.08345024
"5521",7.26305074
"5522",9.447442463
"5523",9.873195632
"5524",9.046430991
"5525",11.97324573
"5526",10.2738056
"5527",8.702238682
"5528",6.785282553
"5529",12.09225652
"5530",8.970967254
"5531",8.546821518
"5532",12.44316106
"5533",8.335004148
"5534",11.08389091
"5535",13.04287666
"5536",11.10450754
"5537",7.519345602
"5538",10.42191939
"5539",8.63560308
"5540",6.90359713
"5541",9.136748609
"5542",9.613510066
"5543",8.712085776
"5544",9.125763511
"5545",10.23681387
"5546",9.595890419
"5547",9.265717647
"5548",8.129688038
"5549",9.752539519
"5550",8.122635493
"5551",9.201606519
"5552",8.45227758
"5553",8.758713055
"5554",8.127688151
"5555",8.480237752
"5556",6.778067599
"5557",10.3117041
"5558",6.267440877
"5559",8.421037405
"5560",8.9243649
"5561",9.480519292
"5562",7.705852661
"5563",10.20300128
"5564",5.711855597
"5565",8.992706232
"5566",8.920392627
"5567",7.770540293
"5568",9.37582187
"5569",12.18627946
"5570",9.108211058
"5571",10.00495424
"5572",11.08641351
"5573",10.68723359
"5574",7.423640311
"5575",9.794977775
"5576",9.373861213
"5577",12.92598785
"5578",10.29838578
"5579",11.27975551
"5580",6.268647644
"5581",8.86033021
"5582",9.262671216
"5583",10.89969388
"5584",7.707582141
"5585",7.725708601
"5586",7.78878753
"5587",8.874886351
"5588",9.756989574
"5589",12.62455031
"5590",9.455137737
"5591",9.358817757
"5592",13.06262036
"5593",10.3396209
"5594",11.49397246
"5595",6.343944585
"5596",8.973894587
"5597",12.2465578
"5598",9.377008008
"5599",8.012158493
"5600",12.38470095
"5601",7.111262493
"5602",10.86767602
"5603",7.977308346
"5604",12.23375781
"5605",3.377484099
"5606",10.17610708
"5607",8.81430868
"5608",9.405948271
"5609",9.93845119
"5610",6.644546866
"5611",11.90468585
"5612",7.781876866
"5613",9.884531052
"5614",7.308450152
"5615",7.503923844
"5616",13.2653966
"5617",10.03992687
"5618",9.245071095
"5619",8.875531492
"5620",6.577313003
"5621",8.657453069
"5622",7.960698273
"5623",10.84502322
"5624",8.934713203
"5625",6.120549331
"5626",11.53433171
"5627",9.170629859
"5628",12.89364786
"5629",9.403936788
"5630",8.970033142
"5631",9.12105271
"5632",5.244002372
"5633",9.915563964
"5634",9.631847567
"5635",9.959170043
"5636",9.731902535
"5637",11.36898659
"5638",10.72404676
"5639",12.44765636
"5640",7.934305164
"5641",13.13299255
"5642",8.024741913
"5643",11.9664314
"5644",7.595660175
"5645",12.45721008
"5646",10.90652343
"5647",4.939233866
"5648",10.13754244
"5649",12.26047092
"5650",8.530251244
"5651",9.083576376
"5652",8.769922846
"5653",10.50020611
"5654",10.8383468
"5655",5.009208783
"5656",11.56947423
"5657",9.248842913
"5658",9.594386338
"5659",8.0483752
"5660",12.17007826
"5661",8.321074445
"5662",6.469348933
"5663",10.6671438
"5664",8.094384313
"5665",11.01213136
"5666",6.991517517
"5667",9.831391435
"5668",6.527798179
"5669",7.417869106
"5670",8.140639136
"5671",8.127965136
"5672",8.653155872
"5673",9.12651801
"5674",10.25997286
"5675",8.23094131
"5676",11.75763221
"5677",8.22562231
"5678",7.892522473
"5679",9.752836219
"5680",6.110451613
"5681",9.405748058
"5682",4.280875459
"5683",10.38893696
"5684",9.407954468
"5685",7.368976524
"5686",10.78192448
"5687",13.39873584
"5688",8.389753245
"5689",14.34013478
"5690",7.106670482
"5691",8.996742288
"5692",9.858509654
"5693",9.939094183
"5694",9.560011628
"5695",11.07526032
"5696",12.83697936
"5697",7.025338439
"5698",6.586605207
"5699",8.86390255
"5700",12.86858621
"5701",12.39030477
"5702",9.893018426
"5703",8.566389996
"5704",8.804728698
"5705",9.984455971
"5706",8.673852193
"5707",8.318990729
"5708",8.025498345
"5709",11.47645946
"5710",11.38868391
"5711",7.028862681
"5712",7.477619451
"5713",8.969088283
"5714",9.691195666
"5715",4.995060155
"5716",7.951386988
"5717",12.07857402
"5718",9.601214919
"5719",6.952854527
"5720",10.49997052
"5721",4.155142977
"5722",6.196051562
"5723",8.868760706
"5724",5.979358587
"5725",9.110257555
"5726",7.508958764
"5727",8.590253173
"5728",7.966135582
"5729",6.295825408
"5730",9.487779228
"5731",7.144008281
"5732",5.466615477
"5733",10.71602565
"5734",9.49818131
"5735",8.342653131
"5736",8.189733986
"5737",11.15224004
"5738",11.90058606
"5739",9.777601616
"5740",11.61908935
"5741",10.96502379
"5742",9.017641447
"5743",5.711893498
"5744",10.24274536
"5745",7.611250771
"5746",6.90949026
"5747",9.863023638
"5748",12.81555666
"5749",8.582939662
"5750",8.199200334
"5751",9.345268794
"5752",11.17582859
"5753",9.717181839
"5754",9.225272537
"5755",9.342466072
"5756",10.8411465
"5757",8.332819891
"5758",10.43573626
"5759",9.275421638
"5760",9.16829866
"5761",8.319776377
"5762",7.1762648
"5763",9.628149369
"5764",13.41232129
"5765",8.104917837
"5766",8.061319723
"5767",8.098560129
"5768",9.40848
"5769",8.844858409
"5770",11.96909259
"5771",7.394992472
"5772",9.842334141
"5773",10.04112179
"5774",7.506629465
"5775",8.684809818
"5776",11.58060637
"5777",9.196003705
"5778",8.289411862
"5779",10.69561043
"5780",9.888070965
"5781",5.415863439
"5782",8.172505652
"5783",11.54123353
"5784",10.57873236
"5785",8.55881276
"5786",8.768739108
"5787",13.51724666
"5788",8.22780965
"5789",9.828015022
"5790",8.200639466
"5791",9.79822579
"5792",10.02090972
"5793",7.851097008
"5794",12.06274524
"5795",9.616120842
"5796",9.8738134
"5797",6.417762081
"5798",8.236929346
"5799",8.971613877
"5800",9.486594784
"5801",8.581644899
"5802",4.955563851
"5803",7.245572466
"5804",11.29598234
"5805",9.678418574
"5806",8.665180145
"5807",5.13595021
"5808",11.06530784
"5809",9.057264839
"5810",7.01879531
"5811",8.072133232
"5812",8.645940967
"5813",10.32076134
"5814",8.070700855
"5815",7.705131959
"5816",4.943374066
"5817",10.35425268
"5818",7.728692426
"5819",8.874342087
"5820",7.940554873
"5821",10.02608917
"5822",7.502907435
"5823",10.76423307
"5824",8.186000478
"5825",9.185689613
"5826",5.41667558
"5827",9.263543675
"5828",3.83072836
"5829",13.22251963
"5830",6.844391763
"5831",7.711736676
"5832",10.35974068
"5833",9.411458313
"5834",9.242560722
"5835",13.91451518
"5836",10.54989939
"5837",10.19971486
"5838",9.025387845
"5839",9.211692119
"5840",12.27297805
"5841",10.40448548
"5842",10.98425558
"5843",8.745527923
"5844",8.71343798
"5845",8.136025726
"5846",10.13442794
"5847",9.320594749
"5848",8.675788379
"5849",7.320657707
"5850",9.925439532
"5851",12.28847469
"5852",10.57705228
"5853",11.24210956
"5854",10.56589777
"5855",9.685017796
"5856",9.50421685
"5857",9.125422499
"5858",9.315443851
"5859",8.410817174
"5860",7.632283805
"5861",12.58773712
"5862",7.185776998
"5863",4.641320981
"5864",8.845188414
"5865",8.701669789
"5866",10.35921407
"5867",12.11026153
"5868",11.64242202
"5869",7.410920546
"5870",7.767441534
"5871",9.312743496
"5872",8.553950522
"5873",8.353711179
"5874",10.38774424
"5875",10.79783112
"5876",10.43569222
"5877",9.038145197
"5878",9.07170034
"5879",11.43454179
"5880",9.67477505
"5881",13.20411945
"5882",9.950742418
"5883",8.412532495
"5884",10.47230815
"5885",8.584724337
"5886",10.61595053
"5887",11.31422871
"5888",4.026880847
"5889",9.720860387
"5890",9.249037066
"5891",10.68750697
"5892",11.99296434
"5893",9.931084054
"5894",7.989562255
"5895",10.83493203
"5896",8.865615079
"5897",7.85883747
"5898",10.6765439
"5899",13.64962405
"5900",6.132047647
"5901",10.61816703
"5902",8.04014395
"5903",5.011361873
"5904",9.044232519
"5905",10.80085805
"5906",10.72487705
"5907",10.99178321
"5908",11.79130708
"5909",9.67267265
"5910",12.38504665
"5911",7.471736473
"5912",10.47644235
"5913",7.85227843
"5914",4.620432983
"5915",10.40739385
"5916",8.851872114
"5917",4.384801391
"5918",9.725157925
"5919",12.01137085
"5920",9.693734138
"5921",9.064680061
"5922",9.231587604
"5923",10.25375316
"5924",6.729130795
"5925",8.642586339
"5926",7.187908008
"5927",9.128206659
"5928",7.844607643
"5929",10.58192444
"5930",9.841135325
"5931",12.3930083
"5932",8.71609197
"5933",9.471005266
"5934",10.92401138
"5935",7.634110624
"5936",6.431878673
"5937",10.26673504
"5938",9.406414983
"5939",8.891540477
"5940",8.002043395
"5941",9.237078065
"5942",8.581862986
"5943",11.07528229
"5944",12.72762263
"5945",10.01981026
"5946",6.202964817
"5947",15.06399163
"5948",7.426242593
"5949",11.40443426
"5950",11.45048311
"5951",6.335920762
"5952",8.48266478
"5953",9.044232519
"5954",11.86554922
"5955",10.28480552
"5956",7.927188417
"5957",8.782734635
"5958",8.436747875
"5959",8.131796492
"5960",15.13546948
"5961",8.406394388
"5962",5.86300757
"5963",11.2530263
"5964",11.8324634
"5965",12.65369176
"5966",10.18364096
"5967",12.00445034
"5968",7.752174196
"5969",9.620330783
"5970",12.16721886
"5971",10.8944509
"5972",10.69820968
"5973",11.06956314
"5974",8.59963205
"5975",4.763244459
"5976",9.983793203
"5977",12.98759353
"5978",8.994863153
"5979",7.101987211
"5980",11.13000888
"5981",11.29758048
"5982",8.578250445
"5983",6.950103262
"5984",9.101037362
"5985",5.469951665
"5986",9.066385221
"5987",9.204974711
"5988",10.87722352
"5989",8.629797651
"5990",10.56053075
"5991",12.69444666
"5992",11.98749656
"5993",12.12140611
"5994",11.01734012
"5995",9.924384865
"5996",10.02999202
"5997",7.795156217
"5998",6.840766604
"5999",8.184776818
"6000",10.53845196
"6001",13.75504067
"6002",11.75048547
"6003",8.463554925
"6004",9.785853236
"6005",9.708630296
"6006",9.896422453
"6007",11.90673097
"6008",8.529700648
"6009",7.11469662
"6010",9.02225918
"6011",9.042392405
"6012",9.096447798
"6013",12.2005256
"6014",8.28084682
"6015",10.61429795
"6016",8.076227758
"6017",8.378680367
"6018",10.74377328
"6019",7.895389701
"6020",10.6674959
"6021",9.072101225
"6022",5.92507086
"6023",11.79961802
"6024",7.116835332
"6025",8.983514821
"6026",10.12088456
"6027",5.80994744
"6028",10.7127476
"6029",7.881470901
"6030",5.457394255
"6031",12.71551467
"6032",10.40959207
"6033",7.639250128
"6034",6.3856382
"6035",7.341619013
"6036",7.534631753
"6037",8.381785375
"6038",12.58111391
"6039",11.24509736
"6040",4.889169429
"6041",9.266068876
"6042",8.100612293
"6043",11.02217386
"6044",11.95359672
"6045",12.80226504
"6046",8.254821127
"6047",7.967270162
"6048",13.23130302
"6049",14.09388739
"6050",14.91780673
"6051",8.970178666
"6052",10.12017342
"6053",7.321117492
"6054",9.375553006
"6055",7.205192387
"6056",7.135391433
"6057",9.630850287
"6058",6.351215658
"6059",7.272768088
"6060",11.02353315
"6061",9.265906958
"6062",7.785969316
"6063",9.563820805
"6064",8.224371188
"6065",10.94619208
"6066",8.900912288
"6067",9.638351846
"6068",11.71364186
"6069",9.193179405
"6070",9.434197556
"6071",9.282569308
"6072",13.21998895
"6073",8.757044689
"6074",9.975072231
"6075",13.80154279
"6076",9.242603259
"6077",8.290148759
"6078",8.153167028
"6079",9.974678984
"6080",14.05510171
"6081",9.875851713
"6082",9.921615346
"6083",10.10142579
"6084",9.757411778
"6085",10.84683648
"6086",10.65422455
"6087",11.70666592
"6088",9.497840675
"6089",12.11025986
"6090",10.29385386
"6091",9.531485859
"6092",7.330180457
"6093",6.652917375
"6094",8.830552991
"6095",10.36518243
"6096",8.700923534
"6097",13.46907376
"6098",8.498133026
"6099",6.596089449
"6100",10.36015475
"6101",9.527670717
"6102",7.136536361
"6103",9.530269647
"6104",12.26848763
"6105",7.756133536
"6106",14.20493426
"6107",6.870185711
"6108",9.957435972
"6109",7.640627104
"6110",11.1414583
"6111",7.282720808
"6112",9.427155418
"6113",10.53156056
"6114",9.762688212
"6115",11.31827134
"6116",11.40665826
"6117",5.191544935
"6118",10.81337852
"6119",13.60124971
"6120",10.41823439
"6121",8.910592121
"6122",10.71992122
"6123",10.96197459
"6124",7.716824499
"6125",12.79830821
"6126",11.22619698
"6127",10.02185355
"6128",7.781923908
"6129",11.54507867
"6130",9.625535457
"6131",12.70168115
"6132",7.781840439
"6133",8.308015592
"6134",6.937317871
"6135",9.233577257
"6136",11.11254483
"6137",7.662892953
"6138",7.416646387
"6139",8.561875764
"6140",7.468828295
"6141",7.172961174
"6142",7.496208749
"6143",10.16492107
"6144",10.37834619
"6145",6.961081124
"6146",10.53905613
"6147",12.25405347
"6148",10.81482344
"6149",10.00828933
"6150",11.36763292
"6151",13.12429753
"6152",5.246797139
"6153",11.18121053
"6154",8.012784516
"6155",10.17475788
"6156",9.39194359
"6157",7.101971447
"6158",6.387400516
"6159",8.457533271
"6160",8.896907802
"6161",10.0030268
"6162",11.64883577
"6163",12.26862325
"6164",11.30145328
"6165",7.366192589
"6166",7.042774024
"6167",11.17018119
"6168",10.25618817
"6169",7.227902857
"6170",8.519203307
"6171",11.49136914
"6172",9.352117994
"6173",10.01163333
"6174",9.638342701
"6175",13.08228104
"6176",7.576706461
"6177",9.680921719
"6178",12.07409889
"6179",11.21606378
"6180",12.96443688
"6181",9.211079345
"6182",11.23963835
"6183",8.620953699
"6184",10.18447467
"6185",12.90703055
"6186",12.77378626
"6187",11.27876694
"6188",10.94907074
"6189",9.536612116
"6190",9.105420973
"6191",6.713523286
"6192",8.713949038
"6193",8.003388537
"6194",8.13143338
"6195",8.529435027
"6196",5.79015046
"6197",8.430465985
"6198",9.371374476
"6199",9.956438086
"6200",11.31838891
"6201",14.41522745
"6202",10.21574025
"6203",9.894439034
"6204",11.14426216
"6205",9.253888954
"6206",10.92917402
"6207",12.40883566
"6208",9.796470144
"6209",10.06700347
"6210",11.90562451
"6211",11.04670413
"6212",10.89478811
"6213",12.92730968
"6214",8.208288084
"6215",10.68992174
"6216",7.379791281
"6217",7.253529254
"6218",9.515075847
"6219",10.06461949
"6220",12.376445
"6221",9.387639357
"6222",10.33054968
"6223",7.912181004
"6224",8.318207654
"6225",8.374985723
"6226",12.59893394
"6227",8.833323305
"6228",9.993138487
"6229",10.68963501
"6230",8.852626729
"6231",10.92428924
"6232",12.12393119
"6233",10.11030301
"6234",10.97664225
"6235",6.943936092
"6236",10.3119767
"6237",8.87347759
"6238",10.47957238
"6239",5.995779142
"6240",10.13708459
"6241",11.40167555
"6242",8.464930072
"6243",11.13756226
"6244",12.55178245
"6245",8.942492947
"6246",7.583864113
"6247",9.836125901
"6248",9.464673946
"6249",8.631302405
"6250",9.769279654
"6251",12.85820524
"6252",14.13519833
"6253",9.340208267
"6254",5.622977297
"6255",12.88354968
"6256",14.29724283
"6257",14.00675993
"6258",11.44432037
"6259",8.804043951
"6260",8.555987871
"6261",9.370675964
"6262",11.03409006
"6263",7.481089891
"6264",10.62566579
"6265",12.00924966
"6266",9.882535466
"6267",9.477217937
"6268",8.930750644
"6269",10.15840156
"6270",11.19622187
"6271",11.16292806
"6272",6.17658648
"6273",8.878459826
"6274",9.235241804
"6275",12.74817755
"6276",9.55289408
"6277",5.727468023
"6278",6.856301645
"6279",10.76109641
"6280",8.868174434
"6281",11.74157624
"6282",10.44491069
"6283",10.95051836
"6284",8.022796376
"6285",10.02097007
"6286",8.987736491
"6287",10.87955878
"6288",6.326182437
"6289",7.863626607
"6290",9.091283535
"6291",10.46873963
"6292",8.743208935
"6293",7.832704544
"6294",12.69096172
"6295",11.28381192
"6296",8.812080945
"6297",10.80540494
"6298",7.811159501
"6299",8.721876284
"6300",8.393644357
"6301",8.340921981
"6302",9.000027418
"6303",7.958785565
"6304",9.48867143
"6305",8.721354699
"6306",12.60365123
"6307",7.190448262
"6308",10.83002466
"6309",8.092554284
"6310",9.943830917
"6311",6.325949181
"6312",9.552968908
"6313",9.266833761
"6314",11.50438606
"6315",8.579061646
"6316",7.067648692
"6317",12.14354389
"6318",7.461311718
"6319",12.09475436
"6320",9.38859688
"6321",10.10631587
"6322",10.7077781
"6323",5.210313525
"6324",7.469418618
"6325",7.426959688
"6326",11.24892173
"6327",6.077373081
"6328",9.881064254
"6329",8.75123472
"6330",14.14057219
"6331",9.276896591
"6332",8.597548247
"6333",11.72150409
"6334",8.546951186
"6335",6.730256335
"6336",10.46272708
"6337",14.81555075
"6338",6.227193713
"6339",9.603776196
"6340",10.43154255
"6341",8.008286348
"6342",8.89640102
"6343",7.620123409
"6344",8.189679378
"6345",6.316955929
"6346",7.250422929
"6347",12.30304945
"6348",12.78446336
"6349",8.872735958
"6350",8.471322638
"6351",7.71230184
"6352",13.45832094
"6353",7.261317036
"6354",12.0195983
"6355",8.019967711
"6356",9.812106451
"6357",10.99842378
"6358",6.561305834
"6359",8.894180854
"6360",4.556969921
"6361",4.831049056
"6362",11.90397876
"6363",10.9740712
"6364",5.112280062
"6365",9.722036024
"6366",10.70831063
"6367",8.654368433
"6368",6.725294208
"6369",10.75676086
"6370",10.4772664
"6371",11.49220731
"6372",8.011075256
"6373",8.744106934
"6374",11.8133185
"6375",11.58451881
"6376",12.26118782
"6377",10.0910038
"6378",7.155401036
"6379",7.084660933
"6380",7.881915613
"6381",11.51948965
"6382",9.538168694
"6383",8.381822219
"6384",10.52391188
"6385",10.15220722
"6386",9.330770711
"6387",7.419784352
"6388",9.279828789
"6389",10.39025324
"6390",7.913374608
"6391",11.11794751
"6392",5.351752142
"6393",9.551967073
"6394",13.00243767
"6395",8.020298195
"6396",12.19639713
"6397",7.781960545
"6398",12.01985565
"6399",11.23218411
"6400",8.113020686
"6401",7.986492803
"6402",7.359567874
"6403",8.568124327
"6404",10.78434184
"6405",9.904280669
"6406",11.15767369
"6407",5.561953094
"6408",10.6669667
"6409",9.292081681
"6410",13.54225232
"6411",9.774111225
"6412",8.016042126
"6413",14.60581537
"6414",13.07033892
"6415",8.956706427
"6416",8.737224435
"6417",10.86553726
